Date,benchmark_SP500,BB_COM,EUROSTOXX50,GER_10Y,JAP_10Y,N225,SP500,SPGSGC,US_10Y
2019-10-01,2940.25,77.8662,3518.25,170.35,152.92,21885.24,2940.25,866.91,126.234375
2019-10-02,2887.61,77.5202,3413.31,170.3,153.4,21778.61,2887.61,877.91,126.609375
2019-10-03,2910.63,77.7387,3417.37,170.94,153.78,21341.74,2910.63,881.35,127.234375
2019-10-04,2952.01,77.9329,3446.71,170.93,153.92,21410.2,2952.01,880.82,127.25
2019-10-07,2938.79,77.7125,3471.24,170.72,154.01,21375.25,2938.79,875.87,127.0
2019-10-08,2893.06,77.8811,3432.76,170.99,153.72,21587.78,2893.06,875.58,127.25
2019-10-09,2919.4,77.9236,3462.11,170.43,153.79,21456.38,2919.4,880.76,126.84375
2019-10-10,2938.13,77.9441,3493.96,169.23,153.77,21551.98,2938.13,873.84,126.140625
2019-10-11,2970.27,78.8301,3569.92,168.91,153.38,21798.87,2970.27,866.73,125.625
2019-10-15,2995.68,78.4063,3598.65,168.16,153.24,22207.21,2995.68,863.71,125.3125
2019-10-16,2989.69,78.3348,3599.25,168.07,153.12,22472.92,2989.69,869.82,125.59375
2019-10-18,2986.2,78.6672,3579.41,167.77,153.0,22492.68,2986.2,869.88,125.515625
2019-10-21,3006.72,78.2463,3600.08,167.42,152.85,22548.9,3006.72,866.38,125.140625
2019-10-23,3004.52,79.0092,3606.89,167.96,152.92,22625.38,3004.52,870.81,125.375
2019-10-24,3010.29,79.3472,3621.37,168.13,152.98,22750.6,3010.29,876.05,125.421875
2019-10-25,3022.55,79.4979,3624.68,167.77,152.87,22799.81,3022.55,876.4,125.15625
2019-10-28,3039.42,79.4811,3625.69,167.28,152.68,22867.27,3039.42,870.87,124.796875
2019-10-29,3036.89,79.6003,3622.09,167.54,152.45,22974.13,3036.89,867.9,124.8125
2019-10-30,3046.77,79.5986,3620.29,167.83,152.55,22843.12,3046.77,871.39,125.28125
2019-10-31,3037.56,79.2367,3604.41,168.34,152.73,22927.04,3037.56,881.93,125.859375
2019-11-01,3066.91,80.2596,3623.74,168.07,153.17,22850.77,3066.91,879.95,125.6875
2019-11-05,3074.62,80.7201,3676.52,166.93,152.67,23251.99,3074.62,863.82,124.59375
2019-11-06,3076.78,80.1525,3688.74,167.39,152.01,23303.82,3076.78,869.29,124.828125
2019-11-07,3085.18,80.0187,3706.68,166.08,151.98,23330.32,3085.18,854.55,124.078125
2019-11-08,3093.08,79.9057,3699.65,166.11,151.69,23391.87,3093.08,853.32,123.890625
2019-11-11,3087.01,79.0293,3696.82,166.08,151.8,23331.84,3087.01,850.78,124.0625
2019-11-12,3091.84,79.0303,3712.2,166.31,151.38,23520.01,3091.84,849.57,123.984375
2019-11-13,3094.04,78.9618,3699.5,166.85,151.57,23319.87,3094.04,855.96,124.359375
2019-11-14,3096.63,78.9189,3688.81,167.45,151.9,23141.55,3096.63,861.78,124.890625
2019-11-15,3120.46,79.0884,3711.61,167.34,151.83,23303.32,3120.46,858.99,124.765625
2019-11-18,3122.03,78.3215,3704.92,167.35,152.03,23416.76,3122.03,860.97,124.859375
2019-11-19,3120.18,77.8584,3696.56,167.44,152.08,23292.65,3120.18,862.37,125.046875
2019-11-20,3108.46,78.2804,3683.88,167.68,152.26,23148.57,3108.46,862.25,125.3125
2019-11-21,3103.54,78.6081,3679.66,167.2,152.2,23038.58,3103.54,856.14,125.0625
2019-11-22,3110.29,78.7265,3687.32,167.74,151.94,23112.88,3110.29,856.14,125.03125
2019-11-25,3133.64,78.5582,3707.68,167.48,151.99,23292.81,3133.64,852.24,125.125
2019-11-26,3140.52,78.6606,3705.55,167.84,152.1,23373.32,3140.52,854.33,125.234375
2019-11-27,3153.63,78.3376,3712.85,167.79,152.34,23437.77,3153.63,850.49,124.953125
2019-11-29,3140.98,77.1108,3703.58,167.71,151.94,23293.91,3140.98,857.42,124.90625
2019-12-02,3113.87,77.1353,3626.66,166.56,151.55,23529.5,3113.87,855.38,124.578125
2019-12-03,3093.2,77.3437,3610.99,167.68,151.33,23379.81,3093.2,864.23,125.421875
2019-12-04,3112.76,77.8463,3660.02,167.22,151.52,23135.23,3112.76,861.78,125.0
2019-12-05,3117.43,78.11,3648.13,166.84,151.59,23300.09,3117.43,863.47,124.671875
2019-12-06,3145.91,78.2393,3692.34,166.75,151.24,23354.4,3145.91,852.99,124.4375
2019-12-09,3135.96,78.1409,3672.18,166.98,151.05,23430.7,3135.96,852.88,124.5625
2019-12-10,3132.52,78.5158,3671.78,166.83,151.18,23410.19,3132.52,854.74,124.375
2019-12-11,3141.63,78.3297,3687.45,167.39,150.88,23391.86,3141.63,858.76,124.734375
2019-12-12,3168.57,79.0736,3706.35,166.4,151.18,23424.81,3168.57,857.18,123.96875
2019-12-13,3168.8,79.4136,3731.07,166.92,151.07,24023.1,3168.8,862.37,124.5
2019-12-16,3191.45,80.1912,3772.74,166.58,151.11,23952.35,3191.45,861.96,124.09375
2019-12-17,3192.52,80.293,3745.28,166.79,150.91,24066.12,3192.52,862.02,124.03125
2019-12-18,3191.14,80.1387,3739.0,166.24,151.01,23934.43,3191.14,860.91,123.765625
2019-12-19,3205.37,80.3466,3739.17,166.0,150.83,23864.85,3205.37,864.23,123.71875
2019-12-20,3221.22,80.3939,3776.56,166.24,150.58,23816.63,3221.22,862.19,123.78125
2019-12-23,3224.01,80.2219,3776.66,166.14,150.56,23821.11,3224.01,866.73,123.671875
2019-12-27,3240.02,81.3512,3782.27,166.3,150.85,23837.72,3240.02,883.85,124.140625
2019-12-30,3221.29,81.392,3748.47,165.54,150.97,23656.62,3221.29,884.14,124.125
2020-01-06,3246.28,81.643,3752.52,166.81,151.13,23204.86,3246.28,913.37,124.765625
2020-01-07,3237.18,81.5737,3759.25,166.64,150.93,23575.72,3237.18,916.57,124.703125
2020-01-08,3253.05,80.5801,3772.56,166.1,150.99,23204.76,3253.05,909.09,124.296875
2020-01-09,3274.7,80.4546,3795.88,166.05,150.86,23739.87,3274.7,906.39,124.375
2020-01-10,3265.35,80.7052,3789.52,166.08,150.79,23850.57,3265.35,910.5,124.625
2020-01-14,3283.15,80.3484,3774.88,165.72,150.55,24025.17,3283.15,902.95,124.6875
2020-01-15,3289.29,80.0304,3768.96,166.29,150.67,23916.58,3289.29,908.3,124.875
2020-01-16,3316.81,79.6115,3774.14,166.38,150.7,23933.13,3316.81,906.21,124.65625
2020-01-17,3329.62,79.817,3808.26,166.36,150.81,24041.26,3329.62,912.03,124.65625
2020-01-21,3320.79,79.2079,3789.12,166.75,150.93,23864.56,3320.79,910.63,125.046875
2020-01-22,3321.75,78.6737,3769.79,167.02,150.91,24031.35,3321.75,909.93,125.03125
2020-01-23,3325.54,78.2283,3736.85,167.53,151.16,23795.44,3325.54,915.0,125.3125
2020-01-24,3295.47,77.3191,3779.16,168.06,151.12,23827.18,3295.47,918.84,125.6875
2020-01-27,3243.63,76.2333,3677.84,168.83,151.39,23343.51,3243.63,922.04,126.296875
2020-01-28,3276.24,76.3192,3719.22,168.19,151.33,23215.71,3276.24,917.44,125.96875
2020-01-29,3273.4,75.8597,3736.36,168.86,151.32,23379.4,3273.4,917.56,126.53125
2020-01-30,3283.66,75.1402,3690.78,168.89,151.56,22977.75,3283.66,925.24,126.5
2020-01-31,3225.52,74.8374,3640.91,169.76,151.65,23205.18,3225.52,924.49,127.1875
2020-02-03,3248.92,74.0774,3661.27,169.61,151.71,22971.94,3248.92,921.29,126.921875
2020-02-04,3297.59,74.1003,3732.28,168.96,151.64,23084.59,3297.59,905.62,126.375
2020-02-05,3334.69,74.7409,3777.84,168.33,151.47,23319.56,3334.69,909.87,125.984375
2020-02-06,3345.78,74.9629,3805.52,168.44,151.2,23873.59,3345.78,914.07,126.015625
2020-02-10,3352.09,74.1987,3793.18,169.11,151.59,23685.98,3352.09,919.6,126.578125
2020-02-12,3379.45,75.1566,3854.43,168.64,151.4,23861.21,3379.45,915.0,126.09375
2020-02-13,3373.94,75.3197,3846.74,168.85,151.36,23827.73,3373.94,919.19,126.1875
2020-02-14,3380.16,75.3841,3840.97,168.9,151.28,23687.59,3380.16,923.61,126.421875
2020-02-18,3370.29,76.1062,3836.54,169.04,151.57,23193.8,3370.29,933.63,126.609375
2020-02-19,3386.15,76.5688,3865.18,169.23,151.51,23400.7,3386.15,938.4,126.515625
2020-02-20,3373.23,76.2138,3822.98,169.52,151.43,23479.15,3373.23,943.47,126.90625
2020-02-21,3337.75,76.2509,3800.38,169.49,151.68,23386.74,3337.75,959.94,127.25
2020-02-25,3128.21,74.2102,3572.51,170.56,152.26,22605.41,3128.21,960.64,128.265625
2020-02-26,3116.39,73.6315,3577.68,170.35,152.15,22426.19,3116.39,956.63,128.421875
2020-02-27,2978.76,72.5776,3455.92,171.06,152.44,21948.23,2978.76,956.28,129.09375
2020-02-28,2954.22,70.9799,3329.49,171.96,152.85,21142.96,2954.22,912.15,130.015625
2020-03-02,3090.23,72.4728,3338.83,171.81,152.66,21344.08,3090.23,928.51,129.890625
2020-03-03,3003.37,73.1911,3371.97,172.52,152.54,21082.73,3003.37,957.38,131.296875
2020-03-04,3130.12,73.2289,3420.56,171.91,152.92,21100.06,3130.12,956.57,130.875
2020-03-05,3023.94,72.6831,3363.58,173.26,152.69,21329.12,3023.94,971.12,131.890625
2020-03-06,2972.37,70.7933,3232.07,173.51,153.41,20749.75,2972.37,974.12,132.84375
2020-03-09,2746.56,67.8483,2959.07,175.49,154.09,19698.76,2746.56,976.28,134.28125
2020-03-10,2882.23,69.2967,2910.02,173.82,153.16,19867.12,2882.23,967.69,132.53125
2020-03-11,2741.38,68.3,2905.56,173.9,153.39,19416.06,2741.38,957.6,132.546875
2020-03-12,2480.64,66.1642,2545.23,173.55,152.99,18559.63,2480.64,927.57,133.328125
2020-03-13,2711.02,65.3051,2586.02,170.67,151.93,17431.05,2711.02,884.66,131.5625
2020-03-16,2386.13,62.5747,2450.37,169.59,151.54,17002.04,2386.13,866.67,133.34375
2020-03-17,2529.19,62.0086,2530.5,168.35,151.22,17011.53,2529.19,889.67,130.640625
2020-03-18,2398.1,59.4795,2385.82,166.53,150.42,16726.55,2398.1,862.02,129.84375
2020-03-19,2409.39,61.4271,2454.08,166.1,149.39,16552.83,2409.39,863.01,130.484375
2020-03-23,2237.4,62.0083,2485.54,168.58,149.79,16887.78,2237.4,915.64,133.40625
2020-03-24,2447.33,63.7663,2715.11,167.78,150.67,18092.35,2447.33,968.39,132.640625
2020-03-25,2475.56,63.9846,2800.14,167.0,150.58,19546.63,2475.56,951.5,132.546875
2020-03-26,2630.07,63.3252,2847.78,168.33,151.27,18664.6,2630.07,966.64,132.671875
2020-03-27,2541.47,62.7145,2728.65,170.1,151.0,19389.43,2541.47,963.03,134.0
2020-03-30,2626.65,62.0639,2765.62,170.16,151.39,19084.97,2626.65,956.68,133.703125
2020-03-31,2584.59,61.8577,2786.9,169.88,151.23,18917.01,2584.59,929.55,134.0625
2020-04-01,2470.5,60.2898,2680.3,169.78,151.38,18065.41,2470.5,926.53,134.53125
2020-04-02,2526.9,61.5486,2688.49,169.1,151.4,17818.72,2526.9,953.48,134.328125
2020-04-03,2488.65,62.1957,2662.99,169.21,151.27,17820.19,2488.65,958.14,134.328125
2020-04-06,2663.68,62.818,2795.97,169.22,150.83,18576.3,2663.68,986.2,133.765625
2020-04-07,2659.41,63.2193,2857.67,168.06,150.88,18950.18,2659.41,980.26,133.421875
2020-04-08,2749.98,63.1471,2851.27,167.54,150.82,19353.24,2749.98,980.61,133.078125
2020-04-09,2789.82,63.4759,2892.79,167.96,150.83,19345.77,2789.82,1020.49,133.46875
2020-04-14,2846.06,63.0517,2917.74,168.66,150.88,19638.81,2846.06,1029.87,133.46875
2020-04-15,2783.36,61.9659,2808.2,169.75,150.79,19550.09,2783.36,1013.16,134.421875
2020-04-16,2799.55,62.0546,2812.35,170.06,151.01,19290.2,2799.55,1008.21,134.328125
2020-04-17,2874.56,62.0936,2888.3,169.97,150.83,19897.26,2874.56,989.05,134.25
2020-04-20,2823.16,61.978,2909.5,169.8,150.83,19669.12,2823.16,996.27,134.5
2020-04-21,2736.56,59.5078,2791.34,170.02,150.76,19280.78,2736.56,982.65,134.640625
2020-04-22,2799.31,60.6816,2834.9,169.19,151.05,19137.95,2799.31,1012.05,134.296875
2020-04-23,2797.8,60.7754,2852.46,169.65,151.03,19429.44,2797.8,1016.19,134.328125
2020-04-24,2836.74,60.2394,2809.07,170.02,151.37,19262.0,2836.74,1010.48,134.28125
2020-04-27,2878.48,59.5528,2882.09,169.7,151.48,19783.22,2878.48,1003.61,133.890625
2020-04-28,2863.39,59.6414,2932.06,169.98,151.5,19771.19,2863.39,1002.68,134.25
2020-04-30,2912.43,60.8983,2927.93,171.41,151.45,20193.69,2912.43,986.38,134.140625
2020-05-07,2881.19,61.9955,2880.6,171.23,150.93,19674.77,2881.19,1005.93,134.453125
2020-05-08,2929.8,62.32,2908.11,170.89,151.03,20179.09,2929.8,1000.8,134.15625
2020-05-11,2930.32,61.7826,2883.75,170.46,150.86,20390.66,2930.32,993.24,134.0
2020-05-12,2870.12,61.5521,2884.2,170.72,150.97,20366.48,2870.12,998.6,134.328125
2020-05-13,2820.0,60.6226,2810.55,170.8,150.9,20267.05,2820.0,1005.42,134.46875
2020-05-14,2852.5,61.2871,2760.23,170.91,150.94,19914.78,2852.5,1020.09,134.640625
2020-05-15,2863.7,61.659,2770.7,171.05,150.95,20037.47,2863.7,1029.34,134.5625
2020-05-18,2953.91,63.028,2911.88,170.08,151.14,20133.73,2953.91,1016.94,133.96875
2020-05-19,2922.94,63.2376,2902.58,170.16,150.93,20433.45,2922.94,1023.46,134.296875
2020-05-20,2971.61,63.6046,2942.39,170.09,150.93,20595.15,2971.61,1027.95,134.328125
2020-05-21,2948.51,63.0139,2904.98,170.32,151.02,20552.31,2948.51,1011.24,134.328125
2020-05-22,2955.45,62.74,2905.47,170.38,151.1,20388.16,2955.45,1020.9,134.4375
2020-05-26,2991.77,63.3501,2999.22,169.58,151.0,21271.17,2991.77,1006.17,134.234375
2020-05-27,3036.13,62.6696,3051.08,169.2,150.96,21419.23,3036.13,1005.36,134.328125
2020-05-28,3029.73,62.7703,3094.47,169.36,150.96,21916.31,3029.73,1006.23,134.3125
2020-05-29,3044.31,63.5353,3050.2,169.67,150.86,21877.89,3044.31,1019.85,134.578125
2020-06-02,3080.82,63.7825,3156.45,169.1,150.85,22325.61,3080.82,1009.55,134.390625
2020-06-03,3122.87,63.9011,3269.59,168.34,150.71,22613.76,3122.87,992.55,133.875
2020-06-04,3112.35,64.3526,3261.67,167.84,150.43,22695.74,3112.35,1005.71,133.34375
2020-06-05,3193.93,64.6941,3384.29,167.53,150.23,22863.73,3193.93,979.86,132.828125
2020-06-08,3232.39,64.6415,3368.35,167.84,150.32,23178.1,3232.39,992.72,132.953125
2020-06-09,3207.18,64.7268,3320.71,167.74,150.63,23091.03,3207.18,1002.5,133.34375
2020-06-10,3190.14,65.0033,3293.71,168.42,150.6,23124.95,3190.14,1001.81,134.21875
2020-06-11,3002.1,64.0925,3144.57,169.49,150.83,22472.91,3002.1,1012.93,134.40625
2020-06-12,3041.31,63.7057,3153.74,169.67,150.85,22305.48,3041.31,1011.47,134.265625
2020-06-15,3066.59,63.6461,3136.4,169.63,151.0,21530.95,3066.59,1005.59,134.140625
2020-06-16,3124.74,63.9419,3242.65,169.61,150.77,22582.21,3124.74,1011.0,134.046875
2020-06-17,3113.49,64.0727,3267.26,169.49,150.83,22455.76,3113.49,1010.48,134.109375
2020-06-18,3115.34,64.1194,3249.9,169.9,150.89,22355.46,3115.34,1007.86,134.28125
2020-06-19,3097.74,64.5736,3269.1,169.89,150.84,22478.79,3097.74,1020.61,134.34375
2020-06-22,3117.86,64.832,3241.69,170.17,150.9,22437.27,3117.86,1028.41,134.25
2020-06-23,3131.29,64.7104,3298.83,169.82,150.94,22549.05,3131.29,1037.49,134.25
2020-06-24,3050.33,63.7083,3196.12,170.32,150.89,22534.32,3050.33,1033.48,134.453125
2020-06-25,3083.76,63.4476,3218.91,170.59,150.87,22259.79,3083.76,1030.86,134.390625
2020-06-26,3009.05,63.2194,3204.17,170.88,150.91,22512.08,3009.05,1036.51,134.734375
2020-06-29,3053.24,64.2432,3232.02,170.69,150.91,21995.04,3053.24,1037.03,134.921875
2020-06-30,3100.29,64.9762,3234.07,170.38,150.72,22288.14,3100.29,1048.27,134.71875
2020-07-01,3115.86,65.1837,3228.45,169.55,150.52,22121.73,3115.86,1036.27,134.546875
2020-07-02,3130.01,65.6325,3320.09,170.19,150.54,22145.96,3130.01,1042.15,134.734375
2020-07-06,3179.72,66.1801,3350.03,170.31,150.53,22714.44,3179.72,1044.19,134.609375
2020-07-07,3145.32,66.5414,3321.56,170.39,150.65,22614.69,3145.32,1053.74,134.8125
2020-07-08,3169.94,66.7927,3286.09,170.31,150.8,22438.65,3169.94,1063.46,134.640625
2020-07-09,3152.05,66.3463,3261.17,170.72,150.87,22529.29,3152.05,1057.1,134.921875
2020-07-10,3185.04,66.636,3296.22,170.61,150.99,22290.81,3185.04,1059.35,134.703125
2020-07-13,3155.22,66.4895,3350.0,170.25,150.84,22784.74,3155.22,1069.97,134.90625
2020-07-14,3197.52,66.176,3321.39,170.36,150.91,22587.01,3197.52,1072.14,134.890625
2020-07-15,3226.56,66.6653,3378.21,170.28,150.92,22945.5,3226.56,1072.19,134.875
2020-07-16,3215.57,66.4732,3365.35,170.63,151.12,22770.36,3215.57,1063.4,134.984375
2020-07-17,3224.73,66.4947,3365.6,170.39,151.18,22696.42,3224.73,1067.6,134.90625
2020-07-20,3251.84,66.3101,3388.34,170.48,151.14,22717.48,3251.84,1071.32,134.984375
2020-07-21,3257.3,67.2868,3405.35,170.56,151.2,22884.22,3257.3,1088.5,135.09375
2020-07-22,3276.02,67.7392,3370.76,170.98,151.15,22751.61,3276.02,1101.89,135.078125
2020-07-27,3239.41,68.5025,3302.84,170.8,151.08,22715.85,3239.41,1138.45,134.96875
2020-07-28,3218.44,68.531,3303.56,171.41,151.07,22657.38,3218.44,1143.4,135.25
2020-07-29,3258.44,68.9933,3300.16,171.21,151.13,22397.11,3258.44,1150.85,135.3125
2020-07-30,3246.22,68.2531,3208.2,171.88,151.08,22339.23,3246.22,1145.09,135.515625
2020-07-31,3271.12,68.6767,3174.32,171.66,151.14,21710.0,3271.12,1156.21,135.6875
2020-08-03,3294.61,69.9049,3248.28,171.53,150.99,22195.38,3294.61,1156.44,135.53125
2020-08-04,3306.51,70.5438,3254.29,172.14,151.14,22573.66,3306.51,1176.64,135.875
2020-08-05,3327.77,71.1918,3268.38,171.3,151.17,22514.85,3327.77,1193.12,135.578125
2020-08-06,3349.16,71.3393,3240.39,171.54,151.01,22418.15,3349.16,1204.82,135.671875
2020-08-07,3351.28,70.4501,3252.65,171.38,151.06,22329.94,3351.28,1180.72,135.484375
2020-08-11,3333.69,69.8914,3332.12,171.11,150.77,22750.24,3333.69,1133.15,134.9375
2020-08-12,3380.35,70.2701,3363.18,170.59,150.58,22843.96,3380.35,1134.72,134.6875
2020-08-13,3373.43,70.8373,3342.85,169.58,150.65,23249.61,3373.43,1147.18,134.484375
2020-08-14,3372.85,70.8064,3305.05,169.91,150.4,23289.36,3372.85,1135.19,134.703125
2020-08-17,3381.99,72.0179,3305.85,170.33,150.52,23096.75,3381.99,1163.66,134.84375
2020-08-18,3389.78,72.4739,3289.64,170.62,150.66,23051.08,3389.78,1172.04,134.953125
2020-08-19,3374.85,72.3346,3317.62,170.72,150.72,23110.61,3374.85,1147.12,134.875
2020-08-20,3385.51,71.7823,3273.98,171.16,150.69,22880.62,3385.51,1133.27,135.0625
2020-08-21,3397.16,71.4586,3259.75,171.36,150.63,22920.3,3397.16,1133.56,135.203125
2020-08-24,3431.28,71.6534,3331.74,171.09,150.74,22985.51,3431.28,1129.02,135.015625
2020-08-25,3443.62,72.0165,3329.71,170.33,150.66,23296.77,3443.62,1119.64,134.84375
2020-08-26,3478.73,72.2972,3356.76,170.11,150.48,23290.86,3478.73,1136.76,134.875
2020-08-27,3484.55,72.6157,3331.04,169.66,150.5,23208.86,3484.55,1125.18,134.484375
2020-08-28,3508.01,73.1354,3315.54,169.88,150.2,22882.65,3508.01,1149.8,134.828125
2020-08-31,3500.31,73.315,3272.51,169.71,150.37,23139.76,3500.31,1151.96,134.90625
2020-09-01,3526.65,73.5024,3277.58,170.33,150.48,23138.07,3526.65,1152.13,135.140625
2020-09-02,3580.84,72.8335,3337.77,170.91,150.52,23247.15,3580.84,1132.22,135.265625
2020-09-03,3455.06,72.2969,3304.22,171.06,150.66,23465.53,3455.06,1128.2,135.359375
2020-09-04,3426.96,72.3908,3260.59,170.67,150.61,23205.43,3426.96,1126.17,134.78125
2020-09-08,3331.84,71.3958,3267.37,171.26,150.62,23274.13,3331.84,1131.35,135.109375
2020-09-09,3398.96,71.704,3324.83,170.65,150.74,23032.54,3398.96,1138.16,134.984375
2020-09-10,3339.19,71.489,3312.77,170.73,150.71,23235.47,3339.19,1143.63,135.140625
2020-09-11,3340.97,71.5564,3315.81,171.03,150.78,23406.49,3340.97,1134.08,135.296875
2020-09-14,3383.54,71.7452,3316.79,171.05,150.84,23559.3,3383.54,1143.28,135.234375
2020-09-15,3401.2,71.7964,3332.26,171.06,150.86,23454.89,3401.2,1144.74,135.1875
2020-09-16,3385.49,72.2976,3338.84,171.01,150.85,23475.53,3385.49,1147.24,135.0625
2020-09-17,3357.01,72.3869,3316.57,171.16,150.91,23319.37,3357.01,1135.25,135.109375
2020-09-18,3319.47,72.9672,3283.69,171.11,150.94,23360.3,3319.47,1142.35,135.0625
2020-09-23,3236.92,70.7668,3180.11,171.42,151.07,23346.49,3236.92,1087.8,135.21875
2020-09-24,3246.59,70.866,3159.64,171.37,151.01,23087.82,3246.59,1092.75,135.25
2020-09-25,3298.46,70.687,3137.06,171.65,151.02,23204.62,3298.46,1086.58,135.328125
2020-09-28,3351.6,70.9886,3223.19,171.6,150.92,23511.62,3351.6,1095.89,135.375
2020-09-29,3335.47,70.2685,3214.3,171.88,150.97,23539.1,3335.47,1108.06,135.40625
2020-09-30,3363.0,70.8516,3193.61,171.57,150.97,23185.12,3363.0,1103.58,135.203125
2020-10-01,3380.8,70.2483,3194.09,171.63,150.91,23185.12,3380.8,1115.69,135.25
2020-10-02,3348.44,69.8026,3190.93,171.8,151.02,23029.9,3348.44,1110.62,135.09375
2020-10-05,3408.63,71.0452,3220.22,171.26,150.94,23312.14,3408.63,1117.9,134.484375
2020-10-06,3360.95,71.3957,3233.3,171.58,150.76,23433.73,3360.95,1111.32,134.8125
2020-10-07,3419.45,71.8011,3233.43,171.07,150.71,23422.82,3419.45,1100.84,134.421875
2020-10-08,3446.83,72.1571,3255.76,171.61,150.74,23647.07,3446.83,1103.34,134.5
2020-10-09,3477.13,73.2507,3273.12,171.72,150.76,23619.69,3477.13,1121.45,134.515625
2020-10-12,3534.22,72.7782,3298.12,171.86,150.82,23558.69,3534.22,1123.02,134.640625
2020-10-13,3511.93,72.5698,3279.19,172.12,150.8,23601.78,3511.93,1103.05,134.890625
2020-10-14,3488.67,72.9956,3273.28,172.35,150.83,23626.73,3488.67,1110.45,134.90625
2020-10-15,3483.34,73.4361,3192.69,172.83,150.94,23507.23,3483.34,1111.38,134.8125
2020-10-16,3483.81,73.384,3245.47,173.14,151.01,23410.63,3483.81,1109.92,134.75
2020-10-19,3426.92,73.5685,3242.51,173.12,150.96,23671.13,3426.92,1113.01,134.5625
2020-10-20,3443.12,73.9302,3227.87,172.7,150.99,23567.04,3443.12,1115.16,134.5
2020-10-21,3435.56,74.1266,3180.7,172.58,150.83,23639.46,3435.56,1123.37,134.234375
2020-10-22,3453.49,73.8375,3171.41,172.27,150.84,23474.27,3453.49,1108.87,134.015625
2020-10-23,3465.39,73.5659,3198.86,172.44,150.69,23516.59,3465.39,1109.22,134.046875
2020-10-26,3400.97,73.2292,3105.25,172.44,150.79,23494.34,3400.97,1109.51,134.34375
2020-10-27,3390.68,73.584,3070.6,173.05,150.86,23485.8,3390.68,1113.12,134.609375
2020-10-28,3271.03,72.1367,2963.54,173.11,150.96,23418.51,3271.03,1094.09,134.546875
2020-10-29,3310.11,71.6138,2960.03,173.22,150.88,23331.94,3310.11,1087.56,134.203125
2020-10-30,3269.96,71.8436,2958.21,173.19,150.74,22977.13,3269.96,1094.49,133.875
2020-11-02,3310.24,72.1251,3019.54,173.25,150.69,23295.48,3310.24,1101.83,134.046875
2020-11-04,3443.44,72.6915,3161.07,173.34,150.84,23695.23,3443.44,1103.98,134.65625
2020-11-05,3510.45,73.1916,3215.56,173.4,151.0,24105.28,3510.45,1133.44,134.671875
2020-11-06,3509.44,72.8223,3204.05,173.13,151.03,24325.23,3509.44,1137.16,134.3125
2020-11-09,3550.5,72.7483,3407.91,171.55,151.04,24839.84,3550.5,1081.09,133.5625
2020-11-10,3545.53,73.9644,3442.62,171.16,150.78,24905.59,3545.53,1094.76,133.25
2020-11-11,3572.66,74.0021,3467.3,171.5,150.7,25349.6,3572.66,1086.87,133.34375
2020-11-12,3537.01,73.7197,3428.2,172.0,150.86,25520.88,3537.01,1094.67,133.921875
2020-11-13,3585.15,73.7271,3432.07,171.99,150.96,25385.87,3585.15,1102.12,133.8125
2020-11-16,3626.91,73.7721,3466.21,171.98,150.95,25906.93,3626.91,1102.76,133.78125
2020-11-17,3609.53,73.8867,3468.48,172.28,150.93,26014.62,3609.53,1101.13,134.078125
2020-11-18,3567.79,74.1894,3482.17,172.14,151.03,25728.14,3567.79,1094.09,133.984375
2020-11-19,3581.87,73.5352,3451.97,172.35,151.04,25634.34,3581.87,1086.92,134.234375
2020-11-20,3557.54,74.1352,3467.6,172.74,151.08,25527.37,3557.54,1093.5,134.265625
2020-11-24,3635.41,74.7333,3507.98,172.15,150.98,26165.59,3635.41,1054.32,134.0
2020-11-25,3629.65,74.8049,3511.9,172.24,151.0,26296.86,3629.65,1054.5,133.96875
2020-11-27,3638.35,74.8153,3527.79,172.64,150.91,26644.71,3638.35,1041.05,134.28125
2020-11-30,3621.63,74.3612,3492.54,172.33,150.89,26433.62,3621.63,1036.85,134.28125
2020-12-01,3662.45,74.5522,3525.24,171.61,150.96,26787.54,3662.45,1058.98,133.625
2020-12-02,3669.01,74.4985,3521.32,171.59,150.85,26800.98,3669.01,1065.56,133.625
2020-12-03,3666.72,74.0674,3517.1,172.22,150.83,26809.37,3666.72,1071.9,133.84375
2020-12-04,3699.12,74.2999,3539.27,172.07,150.86,26751.24,3699.12,1071.26,133.515625
2020-12-07,3691.96,73.9416,3530.08,172.58,150.83,26547.44,3691.96,1086.4,133.84375
2020-12-08,3702.25,73.6746,3525.87,172.92,150.96,26467.08,3702.25,1091.58,133.859375
2020-12-09,3672.82,73.9481,3529.02,172.9,150.96,26817.94,3672.82,1070.39,133.75
2020-12-10,3668.1,74.8882,3522.31,172.98,150.99,26756.24,3668.1,1069.75,133.953125
2020-12-11,3663.46,74.8682,3485.84,173.29,151.02,26652.52,3663.46,1073.36,134.125
2020-12-14,3647.49,75.1855,3503.96,173.1,151.08,26732.44,3647.49,1066.66,134.171875
2020-12-15,3694.62,75.7082,3521.5,172.96,151.12,26687.84,3694.62,1080.17,134.046875
2020-12-16,3701.17,76.0205,3543.0,172.39,151.05,26757.4,3701.17,1082.38,134.015625
2020-12-17,3722.48,76.859,3560.87,172.46,151.01,26806.67,3722.48,1100.61,133.90625
2020-12-18,3709.41,77.3211,3545.74,172.46,151.02,26763.39,3709.41,1099.73,133.84375
2020-12-21,3694.92,76.9651,3448.68,172.5,151.04,26714.42,3694.92,1096.18,133.90625
